"Date received",Product,Sub-product,Company,State,"ZIP code","Consumer consent provided?","Submitted via","Company response to consumer","Timely response?","Consumer disputed?"
2014-02-28,"Debt collection","Other (i.e. phone, health club, etc.)","Merchants Credit Adjusters, Inc.",MT,59404,,Referral,"Closed with explanation",1,0
2015-03-19,"Credit reporting",,Equifax,TX,77033,,"Postal mail","Closed with explanation",1,0
2015-09-07,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",VA,22012,"Consent not provided",Web,"Closed with explanation",1,0
2014-09-03,Mortgage,"Conventional adjustable mortgage (ARM)","Specialized Loan Servicing LLC",CA,92647,,Web,"Closed with explanation",1,1
2015-09-19,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",FL,33142,"Consent not provided",Web,"Closed with non-monetary relief",1,0
2016-10-07,Mortgage,"Conventional adjustable mortgage (ARM)","Wells Fargo & Company",NM,875XX,"Consent provided",Web,"Closed with explanation",1,0
2015-07-22,"Debt collection","Other (i.e. phone, health club, etc.)","Capital Accounts, LLC",CA,935XX,"Consent provided",Web,"Closed with explanation",1,0
2014-02-15,Mortgage,"Conventional adjustable mortgage (ARM)","Wells Fargo & Company",AZ,85020,,Web,"Closed with explanation",1,0
2014-12-09,"Credit reporting",,Equifax,NC,28721,,Web,"Closed with explanation",1,1
2015-08-27,Mortgage,"Home equity loan or line of credit","JPMorgan Chase & Co.",MN,55115,,Referral,"Closed with explanation",1,0
2013-08-20,"Credit card",,"JPMorgan Chase & Co.",NJ,8820,,Web,"Closed with explanation",1,0
2014-09-19,Mortgage,"Other mortgage","Bayview Loan Servicing, LLC",FL,33408,,Referral,"Closed with explanation",1,0
2015-06-08,Mortgage,"Other mortgage",Ocwen,NY,10307,,"Postal mail","Closed with explanation",1,0
2015-06-20,"Credit reporting",,Experian,TX,774XX,"Consent provided",Web,"Closed with non-monetary relief",1,0
2015-04-22,"Credit card",,"Synchrony Financial",MI,490XX,"Consent provided",Web,"Closed with explanation",1,0
2016-02-05,Mortgage,"Conventional fixed mortgage","Statebridge Company",FL,347XX,"Consent provided",Web,"Closed with explanation",0,0
2013-08-23,"Bank account or service","Checking account","SunTrust Banks, Inc.",FL,33183,,Web,"Closed with non-monetary relief",1,0
2012-12-05,Mortgage,"Conventional fixed mortgage","Nationstar Mortgage",TX,75043,,Phone,"Closed with explanation",0,0
2016-05-30,"Bank account or service","Checking account",Citibank,CA,935XX,"Consent provided",Web,"Closed with non-monetary relief",1,0
2012-03-07,Mortgage,"VA mortgage","Loan Care",VA,23693,,Web,"Closed with explanation",1,0
2016-08-24,"Debt collection","Credit card","Cavalry Investments, LLC",CA,910XX,"Consent provided",Web,"Closed with non-monetary relief",1,0
2014-10-10,"Debt collection","I do not know","Diversified Consultants, Inc.",AZ,85716,,Web,"Closed with explanation",1,0
2013-04-18,Mortgage,"Other mortgage","Bank of America",VA,22041,,Referral,"Closed with explanation",1,0
2013-03-16,"Bank account or service","Checking account","TD Bank US Holding Company",NJ,7032,,Referral,"Closed with explanation",1,0
2016-11-09,Mortgage,"Conventional adjustable mortgage (ARM)","Select Portfolio Servicing, Inc",CA,917XX,Other,Web,"Closed with explanation",1,0
2013-07-25,Mortgage,"Conventional fixed mortgage","Bank of America",CA,90025,,Web,"Closed with explanation",1,1
2015-05-13,"Bank account or service","Checking account","Wells Fargo & Company",TX,75093,,Referral,"Closed with explanation",1,0
2014-02-05,Mortgage,"Other mortgage",Ocwen,AZ,85295,,Referral,"Closed with explanation",1,0
2012-07-09,Mortgage,"Other mortgage",Ocwen,IL,60118,,Referral,"Closed with explanation",1,1
2015-02-28,Mortgage,"Other mortgage","Summit AmeriFirst Holdings, Inc.",IL,62269,,Web,"Closed with explanation",1,0
2016-07-28,"Debt collection","I do not know","Portfolio Recovery Associates, Inc.",WA,98204,"Consent not provided",Web,"Closed with explanation",1,0
2016-11-21,"Bank account or service","Checking account","JPMorgan Chase & Co.",GA,30311,,Phone,"Closed with explanation",1,0
2016-10-11,Mortgage,"Other mortgage","Navy FCU",MD,20601,,Referral,"Closed with explanation",1,0
2016-12-26,"Credit card",,"HSBC North America Holdings Inc.",FL,32779,,Web,"Closed with non-monetary relief",1,
2016-11-02,"Credit reporting",,Experian,CA,91201,,"Postal mail","Closed with non-monetary relief",1,0
2013-02-22,Mortgage,"Other mortgage",Ocwen,VA,22405,,Referral,"Closed with explanation",1,0
2016-09-28,"Bank account or service","Other bank product/service","JPMorgan Chase & Co.",NY,10439,,Phone,"Closed with explanation",1,0
2016-07-31,Mortgage,"FHA mortgage","Intercontinental Capital Group Inc.",CA,95624,"Consent not provided",Web,"Closed with explanation",1,0
2014-03-16,"Credit card",,"PayPal Holdings, Inc.",IL,60438,,Web,"Closed with explanation",1,1
2013-10-03,"Bank account or service","Checking account","TCF National Bank",WI,53021,,Web,"Closed with monetary relief",1,1
2012-06-09,Mortgage,"FHA mortgage","Bank of America",NJ,8094,,Web,"Closed with non-monetary relief",1,1
2015-12-31,"Debt collection",Medical,"Fidelity Capital Holdings, Inc.",CA,926XX,"Consent provided",Web,"Closed with explanation",1,1
2016-05-06,"Debt collection","Other (i.e. phone, health club, etc.)","Afni, Inc.",MI,49508,"Consent not provided",Web,"Closed with explanation",1,0
2016-04-08,Mortgage,"Conventional fixed mortgage","Wells Fargo & Company",PA,15139,,Phone,"Closed with monetary relief",1,0
2015-09-12,"Credit reporting",,Equifax,HI,96853,"Consent not provided",Web,"Closed with explanation",1,0
2016-08-30,"Credit card",,"Synchrony Financial",MO,63144,"Consent not provided",Web,"Closed with monetary relief",1,0
2015-08-15,"Credit reporting",,Equifax,CA,92835,"Consent not provided",Web,"Closed with explanation",1,0
2015-04-13,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",PA,18940,"Consent not provided",Web,"Closed with non-monetary relief",1,1
2014-09-26,"Bank account or service","(CD) Certificate of deposit","People's United Bank",MA,1915,,Web,"Closed with explanation",1,1
2016-09-09,"Bank account or service","Checking account","Wells Fargo & Company",NV,89148,,Referral,"Closed with explanation",0,0
2013-01-10,Mortgage,"Conventional fixed mortgage","Wells Fargo & Company",TX,75063,,Referral,"Closed with explanation",1,0
2012-03-05,"Credit card",,"Bank of America",TX,77459,,Web,"Closed without relief",1,1
2014-05-29,"Debt collection","I do not know","AR Resources, Inc.",FL,33610,,Web,"Closed with explanation",1,1
2015-02-09,Mortgage,"Other mortgage","Wells Fargo & Company",CT,6851,,Referral,"Closed with explanation",1,1
2015-04-30,"Credit card",,"Barclays PLC",WI,53183,,Referral,"Closed with explanation",1,0
2013-02-22,Mortgage,"Conventional fixed mortgage","Bank of America",CA,95728,,Web,"Closed with non-monetary relief",1,0
2016-05-24,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",TX,773XX,"Consent provided",Web,"Closed with explanation",1,1
2013-07-10,Mortgage,"Other mortgage","BBVA Compass",TX,75088,,Referral,"Closed with explanation",1,1
2013-08-17,"Debt collection","Credit card",Citibank,FL,33702,,Web,"Closed with explanation",1,0
2016-12-24,"Bank account or service","Checking account","PNC Bank N.A.",OH,45371,,Web,"In progress",1,
2015-11-30,"Credit reporting",,Equifax,FL,328XX,"Consent provided",Web,"Closed with explanation",1,1
2015-05-27,Mortgage,"Conventional fixed mortgage","Nationstar Mortgage",GA,305XX,"Consent provided",Web,"Closed with explanation",1,0
2016-08-26,Mortgage,"Conventional fixed mortgage","JPMorgan Chase & Co.",CO,815XX,"Consent provided",Web,Closed,1,0
2015-04-30,"Debt collection",Medical,"Tenet HealthCare Corporation",GA,30075,"Consent not provided",Web,"Closed with explanation",1,1
2014-05-08,"Debt collection","Credit card","Fifth Third Financial Corporation",NC,28079,,Web,"Closed with explanation",1,0
2012-08-13,"Bank account or service","Checking account","JPMorgan Chase & Co.",TX,77069,,Web,"Closed with explanation",1,1
2015-11-06,"Debt collection","Credit card","Fenton & McGarvey Law Firm, P.S.C.",KY,40475,"Consent not provided",Web,"Closed with explanation",1,1
2015-09-22,"Debt collection","Other (i.e. phone, health club, etc.)","ARS National Services, Inc.",IL,604XX,"Consent provided",Web,"Closed with explanation",1,0
2016-09-27,"Bank account or service","Checking account","Bank of America",KS,66202,"Consent not provided",Web,"Closed with monetary relief",1,0
2014-02-14,"Debt collection","Payday loan","CNG Financial Corporation",WI,54810,,Web,"Closed with explanation",1,0
2015-07-06,"Credit reporting",,Equifax,NY,10701,,"Postal mail","Closed with explanation",1,0
2016-02-09,"Bank account or service","Checking account","Regions Financial Corporation",GA,300XX,"Consent provided",Web,"Closed with explanation",1,0
2014-09-29,"Credit card",,"Capital One",CT,6457,,Web,"Closed with explanation",1,0
2016-11-22,"Debt collection",Medical,"Sa-Vit Enterprises, Inc.",NJ,088XX,"Consent provided",Web,"Closed with explanation",1,1
2015-05-13,"Bank account or service","Checking account","HSBC North America Holdings Inc.",CA,905XX,"Consent provided",Web,"Closed with explanation",1,0
2015-02-26,Mortgage,"Conventional fixed mortgage","Nationstar Mortgage",MD,21703,,Web,"Closed with explanation",1,0
2014-08-03,"Credit reporting",,Equifax,IA,52722,,Web,"Closed with explanation",1,0
2013-08-01,"Credit reporting",,Experian,KY,42347,,Web,"Closed with non-monetary relief",1,0
2012-09-26,Mortgage,"Conventional fixed mortgage","Santander Bank US",NJ,7628,,Web,"Closed with explanation",1,0
2012-03-18,Mortgage,"Conventional adjustable mortgage (ARM)","Seterus, Inc.",CA,92656,,Web,"Closed without relief",1,0
2014-10-25,"Credit card",,"JPMorgan Chase & Co.",NC,27540,,Web,"Closed with explanation",1,1
2015-11-02,"Bank account or service","Cashing a check without an account","Arvest Bank",AR,72114,,Phone,"Closed with explanation",1,0
2015-03-23,Mortgage,"Conventional fixed mortgage","PNC Bank N.A.",MD,20852,Other,Web,"Closed with explanation",1,0
2015-12-10,"Debt collection",Auto,"GM Financial",TX,782XX,"Consent provided",Web,Closed,1,0
2016-11-30,"Bank account or service","Checking account","Capital One",MD,217XX,"Consent provided",Web,"Closed with explanation",1,
2013-12-16,Mortgage,"Conventional fixed mortgage","Wells Fargo & Company",IN,46526,,Phone,"Closed with explanation",1,0
2012-06-20,"Credit card",,"The Huntington National Bank",FL,34241,,Web,"Closed with explanation",1,0
2012-03-02,Mortgage,"FHA mortgage","Bank of America",MI,48066,,Phone,"Closed without relief",1,1
2013-03-25,Mortgage,"Home equity loan or line of credit","Citizens Financial Group, Inc.",AZ,85233,,Referral,"Closed with explanation",1,0
2016-12-27,"Credit card",,"JPMorgan Chase & Co.",FL,33449,,Web,"Closed with explanation",1,1
2016-09-19,Mortgage,"FHA mortgage","George Mason Mortgage, LLC",MD,209XX,Other,Web,"Closed with explanation",1,1
2013-02-06,Mortgage,"Conventional fixed mortgage","Wells Fargo & Company",FL,32821,,Web,"Closed with explanation",1,0
2015-05-29,Mortgage,"Other mortgage","Waterstone Mortgage Corporation",OH,44484,,Referral,"Closed with monetary relief",1,0
2015-07-22,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",NY,104XX,"Consent provided",Web,"Closed with explanation",1,0
2015-07-01,"Debt collection",Mortgage,"Fay Servicing, LLC",FL,32501,,"Postal mail","Closed with explanation",1,1
2014-06-26,"Credit card",,"U.S. Bancorp",WI,54220,,Web,"Closed with explanation",1,0
2016-08-13,"Credit reporting",,Equifax,OH,43110,"Consent not provided",Web,"Closed with explanation",1,0
2016-03-08,Mortgage,"Conventional fixed mortgage","Loan Care",OR,973XX,"Consent provided",Web,"Closed with explanation",1,0
2014-04-26,"Debt collection","Other (i.e. phone, health club, etc.)",ConServe,FL,33055,,Web,"Closed with explanation",1,0
2012-03-07,"Credit card",,"Synchrony Financial",CA,94806,,Referral,"Closed without relief",1,0
2014-10-28,"Debt collection","Credit card","Navy FCU",CA,92019,,Web,"Closed with non-monetary relief",1,0
2014-02-10,Mortgage,"Other mortgage","Wells Fargo & Company",FL,33401,,Referral,"Closed with explanation",1,0
2016-07-01,Mortgage,"Conventional fixed mortgage","Brand Banking Company",GA,305XX,Other,Web,Closed,1,0
2013-10-02,Mortgage,"Conventional fixed mortgage","Nationstar Mortgage",CA,92277,,Web,"Closed with explanation",1,1
2015-03-13,"Credit reporting",,Equifax,PA,19468,,Web,"Closed with explanation",1,1
2013-01-23,"Credit card",,"Capital One",IA,50230,,Referral,"Closed with monetary relief",1,0
2014-04-07,Mortgage,"Conventional fixed mortgage",Ocwen,NJ,7481,,Web,"Closed with explanation",1,0
2014-04-10,Mortgage,"Other mortgage","Wells Fargo & Company",CA,95124,,Referral,"Closed with explanation",1,0
2015-10-21,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",RI,2920,"Consent not provided",Web,"Closed with explanation",1,0
2015-04-02,Mortgage,"Conventional fixed mortgage",Ocwen,FL,322XX,"Consent provided",Web,"Closed with explanation",1,0
2013-02-11,"Bank account or service","Checking account","Wells Fargo & Company",MD,20746,,Referral,"Closed with explanation",1,0
2016-05-18,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",CA,92123,,"Postal mail","Closed with explanation",1,0
2016-06-22,"Debt collection","Other (i.e. phone, health club, etc.)","Convergent Resources, Inc.",CA,923XX,"Consent provided",Web,"Closed with explanation",1,0
2016-04-20,"Debt collection","I do not know","Financial Corporation of America",TX,796XX,"Consent provided",Web,"Closed with explanation",1,1
2013-04-11,Mortgage,"Conventional fixed mortgage",Ocwen,MA,1854,,Phone,"Closed with explanation",1,0
2014-10-02,Mortgage,"Other mortgage","Nationstar Mortgage",NY,11230,,Referral,"Closed with explanation",1,0
2012-03-22,"Credit card",,"Barclays PLC",FL,33312,,Referral,"Closed with relief",1,0
2016-05-19,"Credit reporting",,Experian,KY,40212,,Referral,"Closed with non-monetary relief",1,0
2016-01-08,"Bank account or service","Savings account","Capital One",NY,875XX,"Consent provided",Web,"Closed with explanation",1,0
2015-07-07,Mortgage,"Conventional fixed mortgage","Flagstar Bank",MD,212XX,"Consent provided",Web,"Closed with explanation",1,0
2015-11-02,Mortgage,"Other mortgage","Fidelity National Financial, Inc",WA,98501,,"Postal mail","Closed with explanation",1,0
2014-09-15,"Bank account or service","Checking account","JPMorgan Chase & Co.",NY,10956,,Web,"Closed with explanation",1,0
2012-04-02,"Bank account or service","Checking account","JPMorgan Chase & Co.",IL,60649,,Referral,"Closed without relief",1,0
2016-05-23,"Credit card",,Citibank,LA,700XX,"Consent provided",Web,"Closed with explanation",1,0
2015-09-02,"Credit card",,"JPMorgan Chase & Co.",NE,681XX,"Consent provided",Web,"Closed with monetary relief",1,0
2014-07-15,"Credit card",,"Wells Fargo & Company",MD,21601,,Web,"Closed with explanation",1,0
2014-01-24,"Debt collection","Other (i.e. phone, health club, etc.)",ERC,NJ,7050,,Web,"Closed with non-monetary relief",1,0
2015-12-27,"Debt collection","Other (i.e. phone, health club, etc.)","Williams & Fudge, Inc",FL,32904,"Consent not provided",Web,"Closed with explanation",1,0
2014-03-31,"Debt collection","Other (i.e. phone, health club, etc.)","Collection Service Center, Inc.",PA,17233,,Web,"Closed with explanation",1,0
2013-03-19,"Credit card",,"Capital One",VA,22015,,Web,"Closed with explanation",1,1
2012-09-04,"Credit card",,"Bank of America",NC,28766,,Web,"Closed with explanation",1,0
2012-02-14,Mortgage,"Conventional fixed mortgage","Ditech Financial LLC",NY,11716,,Web,"Closed without relief",1,0
2012-11-07,Mortgage,"Other mortgage","JPMorgan Chase & Co.",CA,90028,,Web,"Closed with explanation",1,1
2015-02-11,"Debt collection",Medical,"Choice Recovery, Inc.",SC,29730,,Web,Closed,1,0
2014-02-05,Mortgage,"Other mortgage","JPMorgan Chase & Co.",MN,55409,,Web,"Closed with explanation",1,1
2015-10-22,"Debt collection","Other (i.e. phone, health club, etc.)",ERC,CA,923XX,"Consent provided",Web,"Closed with non-monetary relief",1,0
2016-01-08,"Debt collection","Other (i.e. phone, health club, etc.)",ERC,NJ,7724,"Consent not provided",Web,"Closed with non-monetary relief",1,0
2012-03-19,Mortgage,"Other mortgage",Ocwen,GA,30039,,Referral,"Closed without relief",1,1
2016-02-23,Mortgage,"Other mortgage","U.S. Bancorp",WI,54982,,Referral,"Closed with explanation",1,0
2014-11-03,"Credit reporting",,Experian,TX,76049,,"Postal mail","Closed with explanation",1,0
2013-04-08,Mortgage,"Other mortgage","JPMorgan Chase & Co.",OH,45069,,Referral,"Closed with explanation",1,0
2015-10-24,Mortgage,"Conventional adjustable mortgage (ARM)","Wells Fargo & Company",CA,940XX,"Consent provided",Web,"Closed with explanation",1,1
2015-07-21,Mortgage,"Conventional fixed mortgage","United Shore Financial Services, LLC",MA,018XX,"Consent provided",Web,"Closed with explanation",1,1
